Los Angeles International Airport,Washington Dulles International Airport,1,1318
El Paso International Airport,Dallas Fort Worth International Airport,1,1339
Dallas Fort Worth International Airport,Miami International Airport,1,777
El Paso International Airport,Dallas Fort Worth International Airport,1,1014
Ronald Reagan Washington National Airport,Miami International Airport,1,909
Dallas Fort Worth International Airport,Bradley International Airport,1,775
Chicago O'Hare International Airport,Ronald Reagan Washington National Airport,1,942
Ronald Reagan Washington National Airport,Miami International Airport,1,764
Miami International Airport,General Edward Lawrence Logan International Airport,1,919
Dallas Fort Worth International Airport,Reno Tahoe International Airport,1,1087
Ronald Reagan Washington National Airport,Dallas Fort Worth International Airport,1,851
Lubbock Preston Smith International Airport,Dallas Fort Worth International Airport,1,731
Dallas Fort Worth International Airport,Washington Dulles International Airport,1,845
Pittsburgh International Airport,Dallas Fort Worth International Airport,1,1363
Dallas Fort Worth International Airport,Hartsfield Jackson Atlanta International Airport,1,1005
Dallas Fort Worth International Airport,San Diego International Airport,1,1141
Wichita Mid Continent Airport,Dallas Fort Worth International Airport,1,714
Dallas Fort Worth International Airport,San Francisco International Airport,1,1336
Palm Beach International Airport,Dallas Fort Worth International Airport,1,1355
Dallas Fort Worth International Airport,Nashville International Airport,1,1092
Los Angeles International Airport,Miami International Airport,1,1083
Washington Dulles International Airport,Dallas Fort Worth International Airport,1,1060
Washington Dulles International Airport,Los Angeles International Airport,1,783
Dallas Fort Worth International Airport,Will Rogers World Airport,1,866
Corpus Christi International Airport,Dallas Fort Worth International Airport,1,730
Miami International Airport,Ronald Reagan Washington National Airport,1,821
Dallas Fort Worth International Airport,Austin Bergstrom International Airport,1,1092
Austin Bergstrom International Airport,Dallas Fort Worth International Airport,1,1248
Dallas Fort Worth International Airport,General Edward Lawrence Logan International Airport,1,990
Miami International Airport,John F Kennedy International Airport,1,956
Dallas Fort Worth International Airport,Pittsburgh International Airport,1,1326
San Antonio International Airport,Dallas Fort Worth International Airport,1,1209
Dallas Fort Worth International Airport,San Diego International Airport,1,1057
Philadelphia International Airport,Dallas Fort Worth International Airport,1,786
Dallas Fort Worth International Airport,Fort Lauderdale Hollywood International Airport,1,1171
Phoenix Sky Harbor International Airport,Dallas Fort Worth International Airport,1,1314
Dallas Fort Worth International Airport,General Edward Lawrence Logan International Airport,1,1400
San Francisco International Airport,Dallas Fort Worth International Airport,1,1141
Bradley International Airport,Dallas Fort Worth International Airport,1,679
Miami International Airport,Orlando International Airport,1,870
Raleigh Durham International Airport,Dallas Fort Worth International Airport,1,953
Dallas Fort Worth International Airport,Albuquerque International Sunport Airport,1,1186
Dallas Fort Worth International Airport,Orlando International Airport,1,1431
Charlotte Douglas International Airport,Dallas Fort Worth International Airport,1,1301
San Francisco International Airport,Dallas Fort Worth International Airport,1,927
Louis Armstrong New Orleans International Airport,Miami International Airport,1,672
Dallas Fort Worth International Airport,Port Columbus International Airport,1,825
Miami International Airport,Ronald Reagan Washington National Airport,1,711
John Wayne Airport-Orange County Airport,Dallas Fort Worth International Airport,1,1228
Cleveland Hopkins International Airport,Dallas Fort Worth International Airport,1,673
John Wayne Airport-Orange County Airport,Dallas Fort Worth International Airport,1,1298
Raleigh Durham International Airport,Dallas Fort Worth International Airport,1,794
Dallas Fort Worth International Airport,Port Columbus International Airport,1,1206
Portland International Airport,Dallas Fort Worth International Airport,1,1165
Dallas Fort Worth International Airport,El Paso International Airport,1,1072
Will Rogers World Airport,Dallas Fort Worth International Airport,1,961
Hartsfield Jackson Atlanta International Airport,Miami International Airport,1,1240
Dallas Fort Worth International Airport,Lambert St Louis International Airport,1,815
Tampa International Airport,Dallas Fort Worth International Airport,1,618
Miami International Airport,Hartsfield Jackson Atlanta International Airport,1,1412
Bradley International Airport,Dallas Fort Worth International Airport,1,1313
Dallas Fort Worth International Airport,Denver International Airport,1,1291
Hartsfield Jackson Atlanta International Airport,Dallas Fort Worth International Airport,1,1113
Los Angeles International Airport,Fort Lauderdale Hollywood International Airport,1,469
Fort Lauderdale Hollywood International Airport,Los Angeles International Airport,1,761
McCarran International Airport,Los Angeles International Airport,1,889
San Diego International Airport,Dallas Fort Worth International Airport,1,824
Dallas Fort Worth International Airport,Orlando International Airport,1,1052
Orlando International Airport,Miami International Airport,1,984
Ronald Reagan Washington National Airport,Dallas Fort Worth International Airport,1,909
San Diego International Airport,John F Kennedy International Airport,1,901
Dallas Fort Worth International Airport,Ronald Reagan Washington National Airport,1,755
Sacramento International Airport,Dallas Fort Worth International Airport,1,1145
Dallas Fort Worth International Airport,Orlando International Airport,1,1226
McCarran International Airport,Dallas Fort Worth International Airport,1,1011
Hartsfield Jackson Atlanta International Airport,Dallas Fort Worth International Airport,1,795
Minneapolis-St Paul International/Wold-Chamberlain Airport,Miami International Airport,1,700
Austin Bergstrom International Airport,Dallas Fort Worth International Airport,1,828
Denver International Airport,Dallas Fort Worth International Airport,1,1000
Miami International Airport,Minneapolis-St Paul International/Wold-Chamberlain Airport,1,1437
Dallas Fort Worth International Airport,Austin Bergstrom International Airport,1,1291
Dallas Fort Worth International Airport,Norman Y. Mineta San Jose International Airport,1,1082
San Antonio International Airport,Dallas Fort Worth International Airport,1,957
Dallas Fort Worth International Airport,Jacksonville International Airport,1,1186
General Edward Lawrence Logan International Airport,Chicago O'Hare International Airport,1,616
San Antonio International Airport,Dallas Fort Worth International Airport,1,857
Chicago O'Hare International Airport,General Edward Lawrence Logan International Airport,1,802
Miami International Airport,George Bush Intercontinental Houston Airport,1,1278
Orlando International Airport,Miami International Airport,1,706
Dallas Fort Worth International Airport,Hartsfield Jackson Atlanta International Airport,1,1161
General Edward Lawrence Logan International Airport,Dallas Fort Worth International Airport,1,718
Dallas Fort Worth International Airport,John Wayne Airport-Orange County Airport,1,1005
Tucson International Airport,Dallas Fort Worth International Airport,1,1336
San Francisco International Airport,Dallas Fort Worth International Airport,1,867
City of Colorado Springs Municipal Airport,Dallas Fort Worth International Airport,1,1362
Dallas Fort Worth International Airport,Louis Armstrong New Orleans International Airport,1,1271
Albuquerque International Sunport Airport,Dallas Fort Worth International Airport,1,1092
Miami International Airport,Hartsfield Jackson Atlanta International Airport,1,957
Nashville International Airport,Dallas Fort Worth International Airport,1,1336
Dallas Fort Worth International Airport,San Francisco International Airport,1,950
Southwest Florida International Airport,Dallas Fort Worth International Airport,1,734
Dallas Fort Worth International Airport,Charlotte Douglas International Airport,1,750
Salt Lake City International Airport,Dallas Fort Worth International Airport,1,895
Dallas Fort Worth International Airport,Memphis International Airport,1,1106
Lambert St Louis International Airport,Dallas Fort Worth International Airport,1,952
Louisville International Standiford Field,Dallas Fort Worth International Airport,1,1423
McCarran International Airport,Los Angeles International Airport,1,1022
George Bush Intercontinental Houston Airport,Dallas Fort Worth International Airport,1,1176
Orlando International Airport,Chicago O'Hare International Airport,1,944
Dallas Fort Worth International Airport,Phoenix Sky Harbor International Airport,1,835
Lambert St Louis International Airport,Dallas Fort Worth International Airport,1,683
Tucson International Airport,Dallas Fort Worth International Airport,1,886
Dallas Fort Worth International Airport,John Wayne Airport-Orange County Airport,1,1380
Will Rogers World Airport,Dallas Fort Worth International Airport,1,673
Dallas Fort Worth International Airport,Baltimore/Washington International Thurgood Marshal Airport,1,1311
Minneapolis-St Paul International/Wold-Chamberlain Airport,Dallas Fort Worth International Airport,1,742
Dallas Fort Worth International Airport,McCarran International Airport,1,941
Los Angeles International Airport,McCarran International Airport,1,1348
Lambert St Louis International Airport,Ronald Reagan Washington National Airport,1,718
Chicago O'Hare International Airport,Raleigh Durham International Airport,1,739
Dallas Fort Worth International Airport,George Bush Intercontinental Houston Airport,1,876
Nashville International Airport,Dallas Fort Worth International Airport,1,692
George Bush Intercontinental Houston Airport,Dallas Fort Worth International Airport,1,744
Dallas Fort Worth International Airport,Wichita Mid Continent Airport,1,1101
Dallas Fort Worth International Airport,Tulsa International Airport,1,1136
Dallas Fort Worth International Airport,San Antonio International Airport,1,1106
Palm Springs International Airport,Dallas Fort Worth International Airport,1,892
Fort Lauderdale Hollywood International Airport,Dallas Fort Worth International Airport,1,1387
